Date,Time,Seconds,Delta,,
30/11/2021,9:57:10 AM,4156.222,1.168,,
30/11/2021,9:57:11 AM,4157.408,1.186,,
30/11/2021,9:57:12 AM,4158.594,1.186,,
30/11/2021,9:57:13 AM,4159.709,1.115,,
30/11/2021,9:57:14 AM,4160.851,1.142,,
30/11/2021,9:57:15 AM,4161.999,1.148,,
30/11/2021,9:57:17 AM,4163.115,1.116,,
30/11/2021,9:57:18 AM,4164.308,1.193,,
30/11/2021,9:57:19 AM,4165.499,1.191,,
30/11/2021,9:57:20 AM,4166.67,1.171,,
30/11/2021,9:57:21 AM,4167.824,1.154,,
30/11/2021,9:57:22 AM,4168.873,1.049,,
30/11/2021,9:57:23 AM,4169.937,1.064,,
30/11/2021,9:57:24 AM,4170.972,1.035,,
30/11/2021,9:57:25 AM,4171.974,1.002,,
30/11/2021,9:57:27 AM,4173.096,1.122,,
30/11/2021,9:57:28 AM,4174.266,1.17,,
30/11/2021,9:57:29 AM,4175.406,1.14,,
30/11/2021,9:57:30 AM,4176.633,1.227,,
30/11/2021,9:57:31 AM,4177.831,1.198,,
30/11/2021,9:57:32 AM,4178.969,1.138,,
30/11/2021,9:57:34 AM,4180.131,1.162,,
30/11/2021,9:57:35 AM,4181.27,1.139,,
30/11/2021,9:57:36 AM,4182.444,1.174,,
30/11/2021,9:57:37 AM,4183.625,1.181,,
30/11/2021,9:57:38 AM,4184.742,1.117,,
30/11/2021,9:57:39 AM,4185.834,1.092,,
30/11/2021,9:57:40 AM,4186.918,1.084,,
30/11/2021,9:57:41 AM,4187.919,1.001,,
30/11/2021,9:57:42 AM,4188.821,0.902,,
30/11/2021,9:57:43 AM,4189.75,0.929,,
30/11/2021,9:57:44 AM,4190.73,0.98,,
30/11/2021,9:57:45 AM,4191.7,0.97,,
30/11/2021,9:57:46 AM,4192.743,1.043,,
30/11/2021,9:57:47 AM,4193.842,1.099,,
30/11/2021,9:57:48 AM,4194.886,1.044,,
30/11/2021,9:57:50 AM,4196,1.114,,
30/11/2021,9:57:51 AM,4197.199,1.199,,
30/11/2021,9:57:52 AM,4198.351,1.152,,
30/11/2021,9:57:53 AM,4199.463,1.112,,
30/11/2021,9:57:54 AM,4200.573,1.11,,
30/11/2021,9:57:55 AM,4201.618,1.045,,
30/11/2021,9:57:56 AM,4202.597,0.979,,
30/11/2021,9:57:57 AM,4203.595,0.998,,
30/11/2021,9:57:58 AM,4204.6,1.005,,
30/11/2021,9:57:59 AM,4205.525,0.925,,
30/11/2021,9:58:00 AM,4206.439,0.914,,
30/11/2021,9:58:01 AM,4207.358,0.919,,
30/11/2021,9:58:02 AM,4208.257,0.899,,
30/11/2021,9:58:03 AM,4209.081,0.824,,
30/11/2021,9:58:03 AM,4209.917,0.836,,
30/11/2021,9:58:04 AM,4210.726,0.809,,
30/11/2021,9:58:05 AM,4211.516,0.79,,
30/11/2021,9:58:06 AM,4212.276,0.76,,
30/11/2021,9:58:07 AM,4213.013,0.737,,
30/11/2021,9:58:07 AM,4213.775,0.762,,
30/11/2021,9:58:08 AM,4214.521,0.746,,
30/11/2021,9:58:09 AM,4215.263,0.742,,
30/11/2021,9:58:09 AM,4215.982,0.719,,
30/11/2021,9:58:10 AM,4216.726,0.744,,
30/11/2021,9:58:11 AM,4217.456,0.73,,
30/11/2021,9:58:12 AM,4218.184,0.728,,
30/11/2021,9:58:12 AM,4218.909,0.725,,
30/11/2021,9:58:13 AM,4219.618,0.709,,
30/11/2021,9:58:14 AM,4220.342,0.724,,
30/11/2021,9:58:15 AM,4221.065,0.723,,
30/11/2021,9:58:15 AM,4221.756,0.691,,
30/11/2021,9:58:16 AM,4222.445,0.689,,
30/11/2021,9:58:17 AM,4223.149,0.704,,
30/11/2021,9:58:18 AM,4224.54,0.701,,
30/11/2021,9:58:19 AM,4225.231,0.691,,
30/11/2021,9:58:19 AM,4225.924,0.693,,
30/11/2021,9:58:20 AM,4226.615,0.691,,
30/11/2021,9:58:21 AM,4227.282,0.667,,
30/11/2021,9:58:21 AM,4227.94,0.658,,
30/11/2021,9:58:22 AM,4228.593,0.653,,
30/11/2021,9:58:23 AM,4229.24,0.647,,
30/11/2021,9:58:23 AM,4229.879,0.639,,
30/11/2021,9:58:24 AM,4230.528,0.649,,
30/11/2021,9:58:25 AM,4231.181,0.653,,
30/11/2021,9:58:25 AM,4231.848,0.667,,
30/11/2021,9:58:26 AM,4232.495,0.647,,
30/11/2021,9:58:27 AM,4233.125,0.63,,
30/11/2021,9:58:27 AM,4233.764,0.639,,
30/11/2021,9:58:28 AM,4234.219,0.455,,
30/11/2021,9:58:29 AM,4235.059,0.84,,
30/11/2021,9:58:29 AM,4235.705,0.646,,
30/11/2021,9:58:30 AM,4236.347,0.642,,
30/11/2021,9:58:31 AM,4237.001,0.654,,
30/11/2021,9:58:31 AM,4237.659,0.658,,
30/11/2021,9:58:32 AM,4238.302,0.643,,
30/11/2021,9:58:32 AM,4238.946,0.644,,
30/11/2021,9:58:33 AM,4239.601,0.655,,
30/11/2021,9:58:34 AM,4240.25,0.649,,
30/11/2021,9:58:34 AM,4240.917,0.667,,
30/11/2021,9:58:35 AM,4241.598,0.681,,
30/11/2021,9:58:36 AM,4242.291,0.693,,
30/11/2021,9:58:36 AM,4242.966,0.675,,
30/11/2021,9:58:37 AM,4243.655,0.689,,
30/11/2021,9:58:38 AM,4244.352,0.697,,
30/11/2021,9:58:39 AM,4245.037,0.685,,
30/11/2021,9:58:39 AM,4245.718,0.681,,
30/11/2021,9:58:40 AM,4246.42,0.702,,
30/11/2021,9:58:41 AM,4247.125,0.705,,
30/11/2021,9:58:41 AM,4247.836,0.711,,
30/11/2021,9:58:42 AM,4248.531,0.695,,
30/11/2021,9:58:43 AM,4249.228,0.697,,
30/11/2021,9:58:43 AM,4249.933,0.705,,
30/11/2021,9:58:44 AM,4250.639,0.706,,
30/11/2021,9:58:45 AM,4251.336,0.697,,
30/11/2021,9:58:46 AM,4252.027,0.691,,
30/11/2021,9:58:46 AM,4252.733,0.706,,
30/11/2021,9:58:47 AM,4253.444,0.711,,
30/11/2021,9:58:48 AM,4254.147,0.703,,
30/11/2021,9:58:48 AM,4254.859,0.712,,
30/11/2021,9:58:49 AM,4255.577,0.718,,
30/11/2021,9:58:50 AM,4256.294,0.717,,
30/11/2021,9:58:51 AM,4257.002,0.708,,
30/11/2021,9:58:51 AM,4257.727,0.725,,
30/11/2021,9:58:52 AM,4258.465,0.738,,
30/11/2021,9:58:53 AM,4259.187,0.722,,
30/11/2021,9:58:53 AM,4259.938,0.751,,
30/11/2021,9:58:54 AM,4260.715,0.777,,
30/11/2021,9:58:55 AM,4261.484,0.769,,
30/11/2021,9:58:56 AM,4262.266,0.782,,
30/11/2021,9:58:57 AM,4263.072,0.806,,
30/11/2021,9:58:57 AM,4263.904,0.832,,
30/11/2021,9:58:58 AM,4264.734,0.83,,
30/11/2021,9:58:59 AM,4265.571,0.837,,
30/11/2021,9:59:00 AM,4266.342,0.771,,
30/11/2021,9:59:01 AM,4267.087,0.745,,
30/11/2021,9:59:01 AM,4267.84,0.753,,
30/11/2021,9:59:02 AM,4268.549,0.709,,
30/11/2021,9:59:03 AM,4269.299,0.75,,
30/11/2021,9:59:04 AM,4270.054,0.755,,
30/11/2021,9:59:04 AM,4270.82,0.766,,
30/11/2021,9:59:05 AM,4271.667,0.847,,
30/11/2021,9:59:06 AM,4272.473,0.806,,
30/11/2021,9:59:07 AM,4273.216,0.743,,
30/11/2021,9:59:07 AM,4273.96,0.744,,
30/11/2021,9:59:09 AM,4275.446,0.742,,
30/11/2021,9:59:10 AM,4276.173,0.727,,
30/11/2021,9:59:10 AM,4276.888,0.715,,
30/11/2021,9:59:11 AM,4277.61,0.722,,
30/11/2021,9:59:12 AM,4278.325,0.715,,
30/11/2021,9:59:13 AM,4279.046,0.721,,
30/11/2021,9:59:13 AM,4279.807,0.761,,
30/11/2021,9:59:14 AM,4280.598,0.791,,
30/11/2021,9:59:15 AM,4281.411,0.813,,
30/11/2021,9:59:16 AM,4282.236,0.825,,
30/11/2021,9:59:17 AM,4283.013,0.777,,
30/11/2021,9:59:17 AM,4283.79,0.777,,
30/11/2021,9:59:18 AM,4284.556,0.766,,
30/11/2021,9:59:19 AM,4285.305,0.749,,
30/11/2021,9:59:20 AM,4286.042,0.737,,
30/11/2021,9:59:20 AM,4286.78,0.738,,
30/11/2021,9:59:21 AM,4287.505,0.725,,
30/11/2021,9:59:22 AM,4288.228,0.723,,
30/11/2021,9:59:22 AM,4288.937,0.709,,
30/11/2021,9:59:23 AM,4289.655,0.718,,
30/11/2021,9:59:24 AM,4290.365,0.71,,
30/11/2021,9:59:25 AM,4291.073,0.708,,
30/11/2021,9:59:25 AM,4291.763,0.69,,
30/11/2021,9:59:26 AM,4292.483,0.72,,
30/11/2021,9:59:27 AM,4293.205,0.722,,
30/11/2021,9:59:27 AM,4293.919,0.714,,
30/11/2021,9:59:28 AM,4294.651,0.732,,
30/11/2021,9:59:29 AM,4295.475,0.824,,
30/11/2021,9:59:30 AM,4296.436,0.961,,
30/11/2021,9:59:31 AM,4297.562,1.126,,
30/11/2021,9:59:32 AM,4298.701,1.139,,
30/11/2021,9:59:33 AM,4299.939,1.238,,
30/11/2021,9:59:35 AM,4301.148,1.209,,
30/11/2021,9:59:36 AM,4302.382,1.234,,
30/11/2021,9:59:37 AM,4303.587,1.205,,
30/11/2021,9:59:38 AM,4304.858,1.271,,
30/11/2021,9:59:40 AM,4306.137,1.279,,
30/11/2021,9:59:41 AM,4307.46,1.323,,
30/11/2021,9:59:42 AM,4308.68,1.22,,
30/11/2021,9:59:43 AM,4309.916,1.236,,
30/11/2021,9:59:45 AM,4311.125,1.209,,
30/11/2021,9:59:46 AM,4312.476,1.351,,
30/11/2021,9:59:47 AM,4313.748,1.272,,
30/11/2021,9:59:49 AM,4315.041,1.293,,
30/11/2021,9:59:50 AM,4316.291,1.25,,
30/11/2021,9:59:51 AM,4317.496,1.205,,
30/11/2021,9:59:52 AM,4318.708,1.212,,
30/11/2021,9:59:53 AM,4319.884,1.176,,
30/11/2021,9:59:55 AM,4321.131,1.247,,
30/11/2021,9:59:56 AM,4322.324,1.193,,
30/11/2021,9:59:57 AM,4323.547,1.223,,
30/11/2021,9:59:58 AM,4324.707,1.16,,
30/11/2021,9:59:59 AM,4325.838,1.131,,
30/11/2021,10:00:00 AM,4326.977,1.139,,
30/11/2021,10:00:02 AM,4328.097,1.12,,
30/11/2021,10:00:03 AM,4329.268,1.171,,
30/11/2021,10:00:04 AM,4330.392,1.124,,
30/11/2021,10:00:05 AM,4331.57,1.178,,
30/11/2021,10:00:06 AM,4332.745,1.175,,
30/11/2021,10:00:07 AM,4333.96,1.215,,
30/11/2021,10:00:09 AM,4335.176,1.216,,
30/11/2021,10:00:10 AM,4336.347,1.171,,
30/11/2021,10:00:11 AM,4337.591,1.244,,
30/11/2021,10:00:12 AM,4338.845,1.254,,
30/11/2021,10:00:14 AM,4340.116,1.271,,
30/11/2021,10:00:15 AM,4341.365,1.249,,
30/11/2021,10:00:16 AM,4342.575,1.21,,
30/11/2021,10:00:17 AM,4343.78,1.205,,
30/11/2021,10:00:18 AM,4344.895,1.115,,
30/11/2021,10:00:19 AM,4345.965,1.07,,
30/11/2021,10:00:20 AM,4346.986,1.021,,
30/11/2021,10:00:21 AM,4347.845,1.096,,
30/11/2021,10:00:22 AM,4348.678,1.249,,
30/11/2021,10:00:23 AM,4349.563,1.373,,
30/11/2021,10:00:24 AM,4350.922,1.359,,
30/11/2021,10:00:26 AM,4352.14,1.218,,
30/11/2021,10:00:27 AM,4353.379,1.239,,
30/11/2021,10:00:28 AM,4354.563,1.184,,
30/11/2021,10:00:29 AM,4355.733,1.17,,
30/11/2021,10:00:30 AM,4356.895,1.162,,
30/11/2021,10:00:31 AM,4357.963,1.068,,
30/11/2021,10:00:33 AM,4359.074,1.111,,
30/11/2021,10:00:34 AM,4360.269,1.195,,
30/11/2021,10:00:35 AM,4361.455,1.186,,
30/11/2021,10:00:36 AM,4362.679,1.224,,
30/11/2021,10:00:37 AM,4363.898,1.219,,
30/11/2021,10:00:39 AM,4365.116,1.218,,
30/11/2021,10:00:40 AM,4366.33,1.214,,
30/11/2021,10:00:41 AM,4367.516,1.186,,
30/11/2021,10:00:42 AM,4368.687,1.171,,
30/11/2021,10:00:43 AM,4369.739,1.052,,
30/11/2021,10:00:44 AM,4370.721,0.982,,
30/11/2021,10:00:45 AM,4371.605,0.941,,
30/11/2021,10:00:46 AM,4372.493,0.919,,
30/11/2021,10:00:47 AM,4373.42,0.927,,
30/11/2021,10:00:48 AM,4374.471,1.051,,
30/11/2021,10:00:49 AM,4375.831,1.36,,
30/11/2021,10:00:51 AM,4377.003,1.172,,
30/11/2021,10:00:52 AM,4378.052,1.049,,
30/11/2021,10:00:52 AM,4378.978,0.926,,
30/11/2021,10:00:53 AM,4379.885,0.907,,
30/11/2021,10:00:54 AM,4380.807,0.922,,
30/11/2021,10:00:55 AM,4381.733,0.926,,
30/11/2021,10:00:57 AM,4383.152,1.419,,
30/11/2021,10:00:58 AM,4384.457,1.305,,
30/11/2021,10:00:59 AM,4385.706,1.249,,
30/11/2021,10:01:00 AM,4386.941,1.235,,
30/11/2021,10:01:02 AM,4388.166,1.225,,
30/11/2021,10:01:03 AM,4389.338,1.172,,
30/11/2021,10:01:04 AM,4390.504,1.166,,
30/11/2021,10:01:05 AM,4391.707,1.203,,
30/11/2021,10:01:06 AM,4392.903,1.196,,
30/11/2021,10:01:08 AM,4394.071,1.168,,
30/11/2021,10:01:09 AM,4395.276,1.205,,
30/11/2021,10:01:10 AM,4396.492,1.216,,
30/11/2021,10:01:11 AM,4397.652,1.16,,
30/11/2021,10:01:12 AM,4398.876,1.224,,
30/11/2021,10:01:14 AM,4400.138,1.262,,
30/11/2021,10:01:15 AM,4401.333,1.195,,
30/11/2021,10:01:16 AM,4402.536,1.203,,
30/11/2021,10:01:17 AM,4403.753,1.217,,
30/11/2021,10:01:18 AM,4404.963,1.21,,
30/11/2021,10:01:20 AM,4406.164,1.201,,
30/11/2021,10:01:21 AM,4407.407,1.243,,
30/11/2021,10:01:22 AM,4408.638,1.231,,
30/11/2021,10:01:23 AM,4409.852,1.214,,
30/11/2021,10:01:25 AM,4411.132,1.28,,
30/11/2021,10:01:26 AM,4412.433,1.301,,
30/11/2021,10:01:27 AM,4413.714,1.281,,
30/11/2021,10:01:28 AM,4414.917,1.203,,
30/11/2021,10:01:30 AM,4416.183,1.266,,
30/11/2021,10:01:31 AM,4417.43,1.247,,
30/11/2021,10:01:32 AM,4418.649,1.219,,
30/11/2021,10:01:33 AM,4419.868,1.219,,
30/11/2021,10:01:35 AM,4421.101,1.233,,
30/11/2021,10:01:36 AM,4422.286,1.185,,
30/11/2021,10:01:37 AM,4423.46,1.174,,
30/11/2021,10:01:38 AM,4424.675,1.215,,
30/11/2021,10:01:39 AM,4425.893,1.218,,
30/11/2021,10:01:41 AM,4427.092,1.199,,
30/11/2021,10:01:42 AM,4428.317,1.225,,
30/11/2021,10:01:43 AM,4429.534,1.217,,
30/11/2021,10:01:44 AM,4430.747,1.213,,
30/11/2021,10:01:45 AM,4431.998,1.251,,
30/11/2021,10:01:47 AM,4433.188,1.19,,
30/11/2021,10:01:48 AM,4434.416,1.228,,
30/11/2021,10:01:49 AM,4435.634,1.218,,
30/11/2021,10:01:50 AM,4436.8,1.166,,
30/11/2021,10:01:52 AM,4438.01,1.21,,
30/11/2021,10:01:53 AM,4439.196,1.186,,
30/11/2021,10:01:54 AM,4440.348,1.152,,
30/11/2021,10:01:55 AM,4441.537,1.189,,
30/11/2021,10:01:56 AM,4442.72,1.183,,
30/11/2021,10:01:57 AM,4443.882,1.162,,
30/11/2021,10:01:59 AM,4445.078,1.196,,
30/11/2021,10:02:00 AM,4446.296,1.218,,
30/11/2021,10:02:01 AM,4447.512,1.216,,
30/11/2021,10:02:02 AM,4448.782,1.27,,
30/11/2021,10:02:04 AM,4450.024,1.242,,
30/11/2021,10:02:05 AM,4451.256,1.232,,
30/11/2021,10:02:06 AM,4452.568,1.312,,
30/11/2021,10:02:07 AM,4453.865,1.297,,
30/11/2021,10:02:09 AM,4455.15,1.285,,
30/11/2021,10:02:10 AM,4456.462,1.312,,
30/11/2021,10:02:11 AM,4457.752,1.29,,
30/11/2021,10:02:12 AM,4458.981,1.229,,
30/11/2021,10:02:14 AM,4460.187,1.206,,
30/11/2021,10:02:14 AM,4460.585,1.173,,
30/11/2021,10:02:15 AM,4461.373,1.119,,
30/11/2021,10:02:16 AM,4462.428,1.055,,
30/11/2021,10:02:17 AM,4463.351,0.99,,
30/11/2021,10:02:18 AM,4464.199,0.93,,
30/11/2021,10:02:19 AM,4465.013,0.88,,
30/11/2021,10:02:19 AM,4465.808,0.845,,
30/11/2021,10:02:20 AM,4466.599,0.832,,
30/11/2021,10:02:21 AM,4467.439,0.845,,
30/11/2021,10:02:22 AM,4468.316,0.889,,
30/11/2021,10:02:23 AM,4469.287,0.971,,
30/11/2021,10:02:24 AM,4470.355,1.068,,
30/11/2021,10:02:25 AM,4471.449,1.094,,
30/11/2021,10:02:26 AM,4472.561,1.112,,
30/11/2021,10:02:27 AM,4473.765,1.204,,
30/11/2021,10:02:29 AM,4475.054,1.289,,
30/11/2021,10:02:30 AM,4476.334,1.28,,
30/11/2021,10:02:31 AM,4477.553,1.219,,
30/11/2021,10:02:32 AM,4478.777,1.224,,
30/11/2021,10:02:33 AM,4479.994,1.217,,
30/11/2021,10:02:35 AM,4481.185,1.191,,
30/11/2021,10:02:36 AM,4482.406,1.221,,
30/11/2021,10:02:37 AM,4483.684,1.278,,
30/11/2021,10:02:38 AM,4484.938,1.254,,
30/11/2021,10:02:40 AM,4486.153,1.215,,
30/11/2021,10:02:41 AM,4487.427,1.274,,
30/11/2021,10:02:42 AM,4488.675,1.248,,
30/11/2021,10:02:43 AM,4489.886,1.211,,
30/11/2021,10:02:45 AM,4491.155,1.269,,
30/11/2021,10:02:46 AM,4492.393,1.238,,
30/11/2021,10:02:47 AM,4493.569,1.176,,
30/11/2021,10:02:48 AM,4494.755,1.186,,
30/11/2021,10:02:49 AM,4495.931,1.176,,
30/11/2021,10:02:51 AM,4497.084,1.153,,
30/11/2021,10:02:52 AM,4498.266,1.182,,
30/11/2021,10:02:53 AM,4499.429,1.163,,
30/11/2021,10:02:54 AM,4500.548,1.119,,
30/11/2021,10:02:55 AM,4501.742,1.194,,
30/11/2021,10:02:56 AM,4502.946,1.204,,
30/11/2021,10:02:58 AM,4504.084,1.138,,
30/11/2021,10:02:59 AM,4505.29,1.206,,
30/11/2021,10:03:00 AM,4506.52,1.23,,
30/11/2021,10:03:01 AM,4507.695,1.175,,
30/11/2021,10:03:02 AM,4508.983,1.288,,
30/11/2021,10:03:04 AM,4510.264,1.281,,
30/11/2021,10:03:05 AM,4511.51,1.246,,
30/11/2021,10:03:06 AM,4512.78,1.27,,
30/11/2021,10:03:08 AM,4514.091,1.311,,
30/11/2021,10:03:09 AM,4515.391,1.3,,
30/11/2021,10:03:10 AM,4516.693,1.302,,
30/11/2021,10:03:12 AM,4518.031,1.338,,
30/11/2021,10:03:13 AM,4519.331,1.3,,
30/11/2021,10:03:14 AM,4520.565,1.234,,
30/11/2021,10:03:15 AM,4521.814,1.249,,
30/11/2021,10:03:17 AM,4523.059,1.245,,
30/11/2021,10:03:18 AM,4524.256,1.197,,
30/11/2021,10:03:19 AM,4525.519,1.263,,
30/11/2021,10:03:20 AM,4526.793,1.274,,
30/11/2021,10:03:22 AM,4528.075,1.282,,
30/11/2021,10:03:23 AM,4529.388,1.313,,
30/11/2021,10:03:24 AM,4530.774,1.386,,
30/11/2021,10:03:26 AM,4532.139,1.365,,
30/11/2021,10:03:27 AM,4533.4,1.261,,
30/11/2021,10:03:28 AM,4534.714,1.314,,
30/11/2021,10:03:30 AM,4536.051,1.337,,
30/11/2021,10:03:31 AM,4537.318,1.267,,
30/11/2021,10:03:32 AM,4538.661,1.343,,
30/11/2021,10:03:34 AM,4540.008,1.347,,
30/11/2021,10:03:35 AM,4541.245,1.237,,
30/11/2021,10:03:36 AM,4542.551,1.306,,
30/11/2021,10:03:37 AM,4543.863,1.312,,
30/11/2021,10:03:39 AM,4545.114,1.251,,
30/11/2021,10:03:40 AM,4546.403,1.289,,
30/11/2021,10:03:41 AM,4547.687,1.284,,
30/11/2021,10:03:42 AM,4548.95,1.263,,
30/11/2021,10:03:44 AM,4550.285,1.335,,
30/11/2021,10:03:45 AM,4551.643,1.358,,
30/11/2021,10:03:46 AM,4552.938,1.295,,
30/11/2021,10:03:48 AM,4554.302,1.364,,
30/11/2021,10:03:49 AM,4555.601,1.299,,
30/11/2021,10:03:50 AM,4556.967,1.366,,
30/11/2021,10:03:52 AM,4558.251,1.284,,
30/11/2021,10:03:53 AM,4559.489,1.238,,
30/11/2021,10:03:54 AM,4560.787,1.298,,
30/11/2021,10:03:56 AM,4562.15,1.363,,
30/11/2021,10:03:57 AM,4563.547,1.397,,
30/11/2021,10:03:59 AM,4565.012,1.465,,
30/11/2021,10:04:00 AM,4566.369,1.357,,
30/11/2021,10:04:01 AM,4567.646,1.277,,
30/11/2021,10:04:02 AM,4568.967,1.321,,
30/11/2021,10:04:04 AM,4570.266,1.299,,
30/11/2021,10:04:05 AM,4571.56,1.294,,
30/11/2021,10:04:06 AM,4572.936,1.376,,
30/11/2021,10:04:08 AM,4574.264,1.328,,
30/11/2021,10:04:09 AM,4575.651,1.387,,
30/11/2021,10:04:11 AM,4577.097,1.446,,
30/11/2021,10:04:12 AM,4578.425,1.328,,
30/11/2021,10:04:13 AM,4579.772,1.347,,
30/11/2021,10:04:15 AM,4581.241,1.469,,
30/11/2021,10:04:16 AM,4582.629,1.388,,
30/11/2021,10:04:17 AM,4583.954,1.325,,
30/11/2021,10:04:19 AM,4585.333,1.379,,
30/11/2021,10:04:20 AM,4586.697,1.364,,
30/11/2021,10:04:22 AM,4588.067,1.37,,
30/11/2021,10:04:23 AM,4589.49,1.423,,
30/11/2021,10:04:24 AM,4590.852,1.362,,
30/11/2021,10:04:26 AM,4592.2,1.348,,
30/11/2021,10:04:27 AM,4593.668,1.468,,
30/11/2021,10:04:28 AM,4594.988,1.32,,
30/11/2021,10:04:30 AM,4596.24,1.252,,
30/11/2021,10:04:31 AM,4597.635,1.395,,
30/11/2021,10:04:33 AM,4599.032,1.397,,
30/11/2021,10:04:34 AM,4600.39,1.358,,
30/11/2021,10:04:35 AM,4601.724,1.334,,
30/11/2021,10:04:37 AM,4603.029,1.305,,
30/11/2021,10:04:38 AM,4604.267,1.238,,
30/11/2021,10:04:39 AM,4605.561,1.294,,
30/11/2021,10:04:40 AM,4606.931,1.37,,
30/11/2021,10:04:42 AM,4608.259,1.328,,
30/11/2021,10:04:43 AM,4609.596,1.337,,
30/11/2021,10:04:44 AM,4610.911,1.315,,
30/11/2021,10:04:46 AM,4612.263,1.352,,
30/11/2021,10:04:47 AM,4613.593,1.33,,
30/11/2021,10:04:48 AM,4614.856,1.263,,
30/11/2021,10:04:50 AM,4616.162,1.306,,
30/11/2021,10:04:51 AM,4617.562,1.4,,
30/11/2021,10:04:52 AM,4618.877,1.315,,
30/11/2021,10:04:54 AM,4620.161,1.284,,
30/11/2021,10:04:55 AM,4621.492,1.331,,
30/11/2021,10:04:56 AM,4622.767,1.275,,
30/11/2021,10:04:58 AM,4624.019,1.252,,
30/11/2021,10:04:59 AM,4625.319,1.3,,
30/11/2021,10:05:00 AM,4626.633,1.314,,
30/11/2021,10:05:01 AM,4627.881,1.248,,
30/11/2021,10:05:03 AM,4629.2,1.319,,
30/11/2021,10:05:04 AM,4630.493,1.293,,
30/11/2021,10:05:05 AM,4631.741,1.248,,
30/11/2021,10:05:07 AM,4633.061,1.32,,
30/11/2021,10:05:08 AM,4634.426,1.365,,
30/11/2021,10:05:09 AM,4635.721,1.295,,
30/11/2021,10:05:11 AM,4637.087,1.366,,
30/11/2021,10:05:12 AM,4638.422,1.335,,
30/11/2021,10:05:13 AM,4639.713,1.291,,
30/11/2021,10:05:15 AM,4641.073,1.36,,
30/11/2021,10:05:16 AM,4642.46,1.387,,
30/11/2021,10:05:17 AM,4643.86,1.4,,
30/11/2021,10:05:19 AM,4645.272,1.412,,
30/11/2021,10:05:20 AM,4646.652,1.38,,
30/11/2021,10:05:22 AM,4648.073,1.421,,
30/11/2021,10:05:23 AM,4649.568,1.495,,
30/11/2021,10:05:24 AM,4650.98,1.412,,
30/11/2021,10:05:26 AM,4652.337,1.357,,
30/11/2021,10:05:27 AM,4653.81,1.473,,
30/11/2021,10:05:29 AM,4655.226,1.416,,
30/11/2021,10:05:30 AM,4656.593,1.367,,
30/11/2021,10:05:32 AM,4658.025,1.432,,
30/11/2021,10:05:33 AM,4659.479,1.454,,
30/11/2021,10:05:34 AM,4660.953,1.474,,
30/11/2021,10:05:36 AM,4662.522,1.569,,
30/11/2021,10:05:38 AM,4664.044,1.522,,
30/11/2021,10:05:39 AM,4665.48,1.436,,
30/11/2021,10:05:40 AM,4666.858,1.378,,
30/11/2021,10:05:42 AM,4668.126,1.268,,
30/11/2021,10:05:43 AM,4669.437,1.311,,
30/11/2021,10:05:44 AM,4670.781,1.344,,
30/11/2021,10:05:46 AM,4672.04,1.259,,
30/11/2021,10:05:47 AM,4673.379,1.339,,
30/11/2021,10:05:48 AM,4674.666,1.287,,
30/11/2021,10:05:49 AM,4675.946,1.28,,
30/11/2021,10:05:51 AM,4677.38,1.434,,
30/11/2021,10:05:52 AM,4678.751,1.371,,
30/11/2021,10:05:54 AM,4680.076,1.325,,
30/11/2021,10:05:55 AM,4681.403,1.327,,
30/11/2021,10:05:56 AM,4682.693,1.29,,
30/11/2021,10:05:57 AM,4683.976,1.283,,
30/11/2021,10:05:59 AM,4685.305,1.329,,
30/11/2021,10:06:00 AM,4686.57,1.265,,
30/11/2021,10:06:01 AM,4687.862,1.292,,
30/11/2021,10:06:03 AM,4689.18,1.318,,
30/11/2021,10:06:04 AM,4690.455,1.275,,
30/11/2021,10:06:05 AM,4691.753,1.298,,
30/11/2021,10:06:07 AM,4693.031,1.278,,
30/11/2021,10:06:08 AM,4694.248,1.217,,
30/11/2021,10:06:09 AM,4695.514,1.266,,
30/11/2021,10:06:10 AM,4696.795,1.281,,
30/11/2021,10:06:12 AM,4698.132,1.337,,
30/11/2021,10:06:13 AM,4699.505,1.373,,
30/11/2021,10:06:14 AM,4700.909,1.404,,
30/11/2021,10:06:16 AM,4702.357,1.448,,
30/11/2021,10:06:17 AM,4703.796,1.439,,
30/11/2021,10:06:19 AM,4705.142,1.346,,
30/11/2021,10:06:20 AM,4706.471,1.329,,
30/11/2021,10:06:21 AM,4707.79,1.319,,
30/11/2021,10:06:23 AM,4709.237,1.447,,
30/11/2021,10:06:24 AM,4710.619,1.382,,
30/11/2021,10:06:26 AM,4712.12,1.501,,
30/11/2021,10:06:27 AM,4713.518,1.398,,
30/11/2021,10:06:28 AM,4714.873,1.355,,
30/11/2021,10:06:30 AM,4716.15,1.277,,
30/11/2021,10:06:31 AM,4717.323,1.173,,
30/11/2021,10:06:32 AM,4718.58,1.257,,
30/11/2021,10:06:33 AM,4719.943,1.363,,
30/11/2021,10:06:35 AM,4721.232,1.289,,
30/11/2021,10:06:36 AM,4722.62,1.388,,
30/11/2021,10:06:37 AM,4723.963,1.343,,
30/11/2021,10:06:39 AM,4725.2,1.237,,
30/11/2021,10:06:40 AM,4726.524,1.324,,
30/11/2021,10:06:41 AM,4727.8,1.276,,
30/11/2021,10:06:42 AM,4728.988,1.188,,
30/11/2021,10:06:44 AM,4730.262,1.274,,
