seconds,rr,time,date
4935.199,1.29,1:22:15 AM,3/12/2022
4936.419,1.22,1:22:16 AM,3/12/2022
4937.675,1.256,1:22:18 AM,3/12/2022
4938.879,1.204,1:22:19 AM,3/12/2022
4939.988,1.109,1:22:20 AM,3/12/2022
4941.059,1.071,1:22:21 AM,3/12/2022
4942.338,1.279,1:22:22 AM,3/12/2022
4943.611,1.273,1:22:24 AM,3/12/2022
4944.986,1.375,1:22:25 AM,3/12/2022
4946.332,1.346,1:22:26 AM,3/12/2022
4947.674,1.342,1:22:28 AM,3/12/2022
4949.059,1.385,1:22:29 AM,3/12/2022
4950.385,1.326,1:22:30 AM,3/12/2022
4951.686,1.301,1:22:32 AM,3/12/2022
4953.032,1.346,1:22:33 AM,3/12/2022
4954.349,1.317,1:22:34 AM,3/12/2022
4955.61,1.261,1:22:36 AM,3/12/2022
4956.938,1.328,1:22:37 AM,3/12/2022
4958.288,1.35,1:22:38 AM,3/12/2022
4959.602,1.314,1:22:40 AM,3/12/2022
4960.886,1.284,1:22:41 AM,3/12/2022
4962.189,1.303,1:22:42 AM,3/12/2022
4963.489,1.3,1:22:43 AM,3/12/2022
4964.756,1.267,1:22:45 AM,3/12/2022
4966.031,1.275,1:22:46 AM,3/12/2022
4967.282,1.251,1:22:47 AM,3/12/2022
4968.479,1.197,1:22:48 AM,3/12/2022
4969.738,1.259,1:22:50 AM,3/12/2022
4971.041,1.303,1:22:51 AM,3/12/2022
4972.299,1.258,1:22:52 AM,3/12/2022
4973.565,1.266,1:22:54 AM,3/12/2022
4974.776,1.211,1:22:55 AM,3/12/2022
4975.991,1.215,1:22:56 AM,3/12/2022
4977.27,1.279,1:22:57 AM,3/12/2022
4978.563,1.293,1:22:59 AM,3/12/2022
4979.829,1.266,1:23:00 AM,3/12/2022
4981.12,1.291,1:23:01 AM,3/12/2022
4982.409,1.289,1:23:02 AM,3/12/2022
4983.668,1.259,1:23:04 AM,3/12/2022
4984.951,1.283,1:23:05 AM,3/12/2022
4986.204,1.253,1:23:06 AM,3/12/2022
4987.401,1.197,1:23:07 AM,3/12/2022
4988.645,1.244,1:23:09 AM,3/12/2022
4989.896,1.251,1:23:10 AM,3/12/2022
4991.117,1.221,1:23:11 AM,3/12/2022
4992.422,1.305,1:23:12 AM,3/12/2022
4993.714,1.292,1:23:14 AM,3/12/2022
4994.959,1.245,1:23:15 AM,3/12/2022
4996.196,1.237,1:23:16 AM,3/12/2022
4997.368,1.172,1:23:17 AM,3/12/2022
4998.394,1.026,1:23:18 AM,3/12/2022
4999.301,0.907,1:23:19 AM,3/12/2022
5000.142,0.841,1:23:20 AM,3/12/2022
5000.951,0.809,1:23:21 AM,3/12/2022
5001.757,0.806,1:23:22 AM,3/12/2022
5002.54,0.783,1:23:23 AM,3/12/2022
5003.315,0.775,1:23:23 AM,3/12/2022
5004.085,0.77,1:23:24 AM,3/12/2022
5004.845,0.76,1:23:25 AM,3/12/2022
5005.602,0.757,1:23:26 AM,3/12/2022
5006.366,0.764,1:23:26 AM,3/12/2022
